Machine ID,Timestamp,Temperature,Vibration,Pressure,Humidity,Voltage,Current,RPM,Operating Hours,Maintenance History,Error Code,Failure,Hour,DayOfWeek,ElapsedDays
M022,2024-06-18 00:00:00,88.80051561548596,0.34315356208320924,108.69366097652394,,203.05150410822316,41.98065446342711,1588.4776023531692,945.453671124684,None,E02,1,0,1,169
M014,2024-06-18 01:00:00,76.54893757064758,0.2925761774079833,98.99840446307522,58.17634196591032,224.40441455939617,45.87604098975262,1543.7642160588553,979.7128982235142,None,E00,1,1,1,169
M006,2024-06-18 02:00:00,72.9784212475962,,112.50934939489244,40.28404073949447,212.2188799274239,56.995820209656124,1564.2870209424534,1394.5174550377367,None,E00,1,2,1,169
M015,2024-06-18 03:00:00,77.84244176058799,0.34728714929843746,89.92721194585285,55.83418123703306,210.2704737824515,44.25731801203187,1473.5112360344297,889.912367571033,,E01,1,3,1,169
M004,2024-06-18 04:00:00,68.64458139963004,0.4789574829532147,92.22641868114992,42.019353797222685,220.53990156073397,58.42464175810878,1511.9545894422815,,None,E00,0,4,1,169
M001,2024-06-18 05:00:00,72.64611791696981,0.4051913985204663,114.90897901725846,50.536419791004256,225.01717043598055,60.93974280501918,1730.58684895405,957.4580529332552,Critical,E00,1,5,1,169
M016,2024-06-18 06:00:00,68.11363414153011,0.3083162399489899,104.62378494646819,73.68163091859061,219.19636211893632,52.28077192715103,1491.5934516637992,759.7434667521931,,E00,1,6,1,169
M013,2024-06-18 07:00:00,74.38790734537729,,97.68890126318149,56.42222161657529,211.2549548434232,59.83304681534954,,743.4828900693145,None,E02,1,7,1,169
M019,2024-06-18 08:00:00,68.08854547188108,0.37155060843116855,99.55745147171803,50.722093352278215,219.19215199085713,,1583.6169549669482,1130.6411443483862,Major,E01,1,8,1,169
M009,2024-06-18 09:00:00,67.8784290008297,,,35.703566493859306,214.19857173200214,45.534507430005576,1605.0250389388927,1241.2252327012782,Major,E01,1,9,1,169
M022,2024-06-18 10:00:00,,0.3132882051019672,102.21274081445956,47.25874445403871,224.8322597996392,,1518.5428117040813,1122.509979373555,Minor,,1,10,1,169
M011,2024-06-18 11:00:00,71.17373135531659,0.36320733038516667,101.57910757049177,32.903969981105796,,51.78587216384711,1274.5985458553957,866.8548018480931,None,E01,0,11,1,169
M019,2024-06-18 12:00:00,60.434873185699516,0.3430634445635255,100.15907767890153,55.643716178844386,228.0916959270782,61.4338601988504,1654.3927671489287,1144.897505438829,,,0,12,1,169
M003,2024-06-18 13:00:00,63.26665847212746,0.35409355961408095,90.72195027831123,55.342531676278085,219.84201201615988,42.00923720155801,1527.5888071639201,1070.9153294862033,Minor,E02,0,13,1,169
M003,2024-06-18 14:00:00,65.11640105123122,0.2880360735697235,102.11804888855129,42.84437464903692,228.9812854764979,45.704355411307255,1462.768984723559,783.2530703777987,None,E02,0,14,1,169
M020,2024-06-18 15:00:00,66.70216856331615,0.39031381675392235,95.76390854062375,64.96238384260451,211.83215770702722,49.32013543415429,1642.5670962723982,,None,,0,15,1,169
M021,2024-06-18 16:00:00,74.48653997687182,0.3792574993094648,92.1121819160865,63.2747528324399,234.26293065939834,,1257.04338499038,1924.1307717306045,None,E01,0,16,1,169
M024,2024-06-18 17:00:00,73.31363308242982,0.43996565318452563,110.13393993229889,46.795759181351436,211.78734338081503,41.658989707719705,1513.4233473459665,1140.1667758201434,,E00,1,17,1,169
M009,2024-06-18 18:00:00,78.39167623019519,0.34929819036092535,117.35777086268207,51.78613345985367,203.75904647719545,46.18759643966961,1435.1048011666858,615.5677638026011,None,E00,1,18,1,169
M001,2024-06-18 19:00:00,76.51681093765063,0.3211712344226305,115.54096103055709,37.93851338470678,,48.03578829769607,1679.0575480123741,1787.4179024665118,None,E01,1,19,1,169
M025,2024-06-18 20:00:00,78.43141773709594,0.4052506064560826,105.20098211009828,41.733833672440944,214.318924630379,61.58035572223305,1529.1459479513464,,Critical,E00,1,20,1,169
M016,2024-06-18 21:00:00,75.65037714875474,0.2944056932880221,97.87531936736647,32.063907432437134,220.93391106004174,41.8381447300838,1396.2414346167316,1773.010951737102,Major,E00,1,21,1,169
M007,2024-06-18 22:00:00,73.25807585454893,0.4259489174558771,99.43715533916303,39.259956123348026,211.75353562460577,56.52147641886559,1636.5881662923464,1183.1130570799112,None,E00,0,22,1,169
M020,2024-06-18 23:00:00,,0.42579893981895917,,43.7473336289303,238.90882725872365,,1204.9161463712187,886.5781979410224,None,E01,1,23,1,169
M023,2024-06-19 00:00:00,77.5164767504406,,96.63801798031048,25.075593040139438,234.5745413604605,45.8992428072037,1560.9482051248508,842.7896753639006,,E02,0,0,2,170
M008,2024-06-19 01:00:00,74.25657220532395,0.37636360892756454,110.55048048097916,,232.3724314497949,52.07914481369413,1348.4050101669886,1656.489697146903,None,E03,1,1,2,170
M020,2024-06-19 02:00:00,,0.31594525321815636,83.71418004537169,57.26553924631529,220.7068618981948,54.60749053450147,1444.507482881274,1842.3515850370438,Major,E01,1,2,2,170
M020,2024-06-19 03:00:00,57.92527054497962,0.3576431408413754,97.63419556810054,44.90498718108811,227.84559383800288,53.288037009379,1471.1187206467546,831.8507618984212,Critical,E04,1,3,2,170
M013,2024-06-19 04:00:00,,0.3766048226555444,106.40857193653856,20.0,219.57558349073048,50.65714577033556,1609.2134878336665,191.95734976387496,Minor,E00,1,4,2,170
M016,2024-06-19 05:00:00,70.16525720608962,0.31079008483684867,93.23872282176143,41.96408682701883,228.97761077114765,44.569392672898495,1764.4093614473325,1192.8856103019734,None,E00,1,5,2,170
M007,2024-06-19 06:00:00,78.91609726488942,0.44331814022476507,98.07880887057733,28.279365451590238,216.71512509054634,55.29965273307247,1286.4536464324544,838.2965754568143,,E02,1,6,2,170
M024,2024-06-19 07:00:00,,0.390605891729798,104.74914732994561,37.68457160955898,232.67763532589532,47.00433687727337,1553.556508039775,917.0935158008173,Minor,E01,0,7,2,170
M025,2024-06-19 08:00:00,63.29892377873843,0.2875443931274596,112.14615285630236,62.423235607542296,,50.22920747006916,1764.2947352398403,1104.7123686615855,Minor,E02,1,8,2,170
M025,2024-06-19 09:00:00,80.46700304489566,0.48180115735260437,89.64849374267004,20.0,217.22167276539753,51.40654645720567,1431.2484375948854,,Major,E01,0,9,2,170
M019,2024-06-19 10:00:00,64.97132888384239,0.3568172492619124,89.05540409796112,35.2036497013517,216.26776820246516,56.847913803529224,1423.8001161933003,887.6145431534352,None,E00,1,10,2,170
M002,2024-06-19 11:00:00,65.15270852663507,,92.43175849728128,54.95483534225871,221.53961891773346,65.42352964638305,1528.3135494533162,1254.4306133753546,None,E01,1,11,2,170
M010,2024-06-19 12:00:00,70.59428578603581,0.2918822114076908,87.69971319593472,36.576886565416075,216.89443325659315,,1599.4602015091352,1149.5383297196977,Major,E00,0,12,2,170
M012,2024-06-19 13:00:00,70.09076116720449,0.4541448518015741,88.26897235670823,35.658837873936896,223.8980445536557,50.42059776738991,1578.9117648700933,277.86070589349555,None,E00,0,13,2,170
M024,2024-06-19 14:00:00,62.64949632169874,0.4777489441351775,92.2187104184424,69.38887402329033,216.1521041327892,38.12466413877647,,1417.9900559346147,None,E01,1,14,2,170
M014,2024-06-19 15:00:00,75.8992678409554,0.4206639537436643,109.86794838596794,49.540648720926285,226.32630816947227,61.85153539112442,1403.6955644594393,1019.598033186631,Minor,E01,1,15,2,170
M014,2024-06-19 16:00:00,76.07641454835961,0.44235160540109947,97.50338545544994,56.21162893238371,232.1469361448685,50.350795566944235,1657.935593344497,694.4549648355265,None,E00,1,16,2,170
M004,2024-06-19 17:00:00,78.32424957698203,0.43516308211590277,100.25100084925285,50.93603661449063,,47.6025797617895,1407.0515088432633,909.6008127051037,Major,E01,1,17,2,170
M020,2024-06-19 18:00:00,69.39926802133282,0.3889841306934846,92.35628594596658,,,50.41780847795766,1270.0577933125899,1281.1862810893292,Critical,E03,1,18,2,170
M009,2024-06-19 19:00:00,71.7625037101653,0.3730329251467648,105.06829660051666,60.16829891966548,229.0202347429736,50.822108095958775,1325.5925376452926,1218.493245973786,Critical,E00,0,19,2,170
M003,2024-06-19 20:00:00,71.81743701058414,0.3877904236133625,115.00611222266218,67.86415925360744,237.1058920941992,44.145284298730246,1430.8632210414507,1457.7730288093726,None,E00,1,20,2,170
M025,2024-06-19 21:00:00,82.12797264881078,0.4015210810200306,92.89896092768463,24.79779690467226,219.51040858358527,59.50376176364044,1679.1006634094517,1374.6334334106248,Critical,E00,1,21,2,170
M005,2024-06-19 22:00:00,,0.2980881395431521,113.79798696859787,44.576191725755436,206.70832639773386,55.157917831241804,1357.396554306485,731.3586240676627,None,E00,0,22,2,170
M001,2024-06-19 23:00:00,66.25833390606537,0.4012371110518477,102.91539506534276,44.481615019218864,214.35090220591425,56.27336275837857,1682.63017990972,,None,E00,0,23,2,170
M002,2024-06-20 00:00:00,72.03324505675079,0.4521031793107912,100.13490799430969,39.84867317625302,215.16690647866187,44.5599229975881,1656.8182679356753,1248.3621435548207,None,E00,0,0,3,171
M012,2024-06-20 01:00:00,,0.3355539300169678,103.20099065860192,56.77272755368126,212.37579640990364,44.12709016788446,1527.0277386092584,1452.3804831943419,Major,E00,1,1,3,171
M003,2024-06-20 02:00:00,70.4500778563733,0.3280726550274742,103.12421199173612,48.082652190228686,202.43276282960807,49.09159427516663,1194.1086902132638,1119.0222765681672,None,,1,2,3,171
M022,2024-06-20 03:00:00,71.24354678178054,0.3833582416467066,114.85683535250595,68.10567437331335,228.19717392569805,,1357.9128825399437,1464.2417895284632,Minor,E00,0,3,3,171
M013,2024-06-20 04:00:00,,,104.1617658545738,58.20319691155323,205.1198467058847,54.01356641978262,1423.9756495938277,799.3428728135178,Major,E03,1,4,3,171
M009,2024-06-20 05:00:00,72.38681355661603,0.25782269683607456,104.32885736912777,61.37642925346588,227.43103427072248,43.77852287254188,1707.6842090880593,1061.5923749114265,None,,1,5,3,171
M001,2024-06-20 06:00:00,75.76889566654688,0.43034033280736245,96.62800144029964,30.610029360165193,237.4843997557588,55.34208853361119,1431.6998581350686,831.7693514686105,Major,E00,0,6,3,171
M012,2024-06-20 07:00:00,70.58240132981399,0.31843341179835966,106.71261709171523,35.32696891179537,213.77333382116515,42.223032609386905,1407.2481395933203,1478.9191677735118,None,E00,0,7,3,171
M004,2024-06-20 08:00:00,69.28083159618758,,92.34522421101612,,223.10056392907228,44.70704732134341,1522.596234252002,835.8396818160339,None,E03,1,8,3,171
M025,2024-06-20 09:00:00,71.00541050007676,0.3072912471294354,100.87203191663676,60.877425627005394,216.81094166964218,51.2617868610696,1330.8569208240742,2023.9396944362425,Minor,E00,1,9,3,171
M008,2024-06-20 10:00:00,71.95538192012647,,123.06626844624662,33.39388456641829,226.6166075741982,40.62821425379803,1497.0454205341662,,Major,E02,1,10,3,171
M012,2024-06-20 11:00:00,61.55808260799347,0.409722331079881,79.96648064282967,33.74478780947086,210.44471370795893,42.29177177746534,1404.1731189243385,1519.2723001563252,None,E00,0,11,3,171
M001,2024-06-20 12:00:00,74.76932350776767,0.33314823211924094,101.86517597068361,31.543734991193332,218.94567136327578,62.41697237785996,1822.5299736351703,,Major,,1,12,3,171
M004,2024-06-20 13:00:00,69.29399262331923,0.26740718446660733,102.17298336703118,78.03632662654503,,60.930127802845576,1389.8851328040337,1735.048601190537,None,E00,0,13,3,171
M006,2024-06-20 14:00:00,,0.32571491365992594,98.17528766010238,43.293217084006514,219.60903576137707,68.31772705026634,1731.592159863885,1719.8036572459018,Minor,E01,0,14,3,171
M002,2024-06-20 15:00:00,75.54632085385485,0.38991068899647996,98.36384591146056,51.35865619870877,206.970978497952,53.60458323301919,1363.179958647765,1070.4936117712684,None,E02,1,15,3,171
M019,2024-06-20 16:00:00,,0.36320449928558357,100.73127818529187,31.31259218405757,229.93322733640528,55.158114850071776,1531.533050058767,1309.8797622682146,None,E00,0,16,3,171
M024,2024-06-20 17:00:00,65.93397723771055,0.35763686311163906,97.98397379628375,56.511100799039745,209.63219271706916,48.76033891790357,1560.0376799847022,1709.5830581081666,Minor,E04,1,17,3,171
M025,2024-06-20 18:00:00,69.77168015287545,0.3648189131628868,101.77583783056804,23.716000497090157,220.62987314571376,47.19646001316062,1517.0117493227654,1321.7319581500547,Minor,E00,1,18,3,171
M007,2024-06-20 19:00:00,64.54524907525554,0.4031157362048712,96.09911435346481,33.251967057594676,224.66115437487207,56.97532411555909,1509.6480945166463,831.709732580185,None,E00,1,19,3,171
M020,2024-06-20 20:00:00,67.76885274642405,0.34706985571544685,116.17914254997663,36.223513206336,220.95880254588127,60.89581711846595,1603.374784092544,1228.0263912711353,Minor,E02,1,20,3,171
M013,2024-06-20 21:00:00,79.51263254705155,0.3815009415321652,97.98389005362118,47.626458462099286,240.29949713733535,56.293227971508344,1550.0841540905164,900.7109922434807,None,E00,1,21,3,171
M002,2024-06-20 22:00:00,80.92494346753497,0.2809156554578431,104.55689126099773,35.48301223095369,225.87050728857557,43.281489419468656,1479.2517160966459,1260.397916243192,None,E02,1,22,3,171
M003,2024-06-20 23:00:00,65.11120023117324,0.5287695543882728,94.64771120125427,63.28797721314801,,53.132992177102366,1419.068011913421,885.0109362443261,None,E01,0,23,3,171
M014,2024-06-21 00:00:00,69.2503339900963,0.33012984764786213,107.46514424320918,51.03867845311709,224.82130323678345,43.83879529942223,1480.110878610467,1349.122254402418,Major,E00,0,0,4,172
M011,2024-06-21 01:00:00,,0.3642515105518784,105.86774229881068,36.724758886988596,221.67955702885885,,1478.6294412973675,484.4832781143053,None,E00,1,1,4,172
M001,2024-06-21 02:00:00,75.51363385085868,0.3896525867350347,103.35408189225735,,220.35495530084216,63.08981317866248,1476.2682127245275,751.2077515876523,None,E03,1,2,4,172
M024,2024-06-21 03:00:00,61.441138418781044,,91.78131715025184,40.280585144723304,,40.40335271708699,1509.143942711446,882.7105398493849,None,E02,1,3,4,172
M019,2024-06-21 04:00:00,62.38199951082937,0.3505477355974624,93.98077567549183,37.91476035311865,216.5273041967031,67.34957276348514,1330.881346298883,1135.9143644217856,Minor,E04,1,4,4,172
M013,2024-06-21 05:00:00,74.93775686323441,0.3496972692259742,113.48938388596945,55.74978776994353,221.70321330903926,54.39627480503026,1376.6905541654771,595.1672550152294,None,E01,0,5,4,172
M025,2024-06-21 06:00:00,60.305768586492455,0.2860173335198636,93.89221033831457,,215.95607089475288,46.27109787285055,1599.8128515957253,846.6174105570749,None,E01,0,6,4,172
M025,2024-06-21 07:00:00,69.31921556316678,0.3807012597877747,105.12721736170003,53.81780480074451,204.8304299374055,50.545728971552315,1229.9498529281593,1511.2484110402513,Critical,E00,0,7,4,172
M025,2024-06-21 08:00:00,72.97255085135305,0.2345544713218888,92.44262935854958,36.4428624694361,229.12160488610164,,1643.6438412839807,1558.8660196092032,,E01,1,8,4,172
M007,2024-06-21 09:00:00,74.49399581959871,0.47268959096916296,108.06706588481416,36.42471235617154,215.47641738052315,45.62468786833141,1432.9295165112526,186.55009701566564,None,E00,1,9,4,172
M023,2024-06-21 10:00:00,71.14969142673701,0.4055079619484875,94.50882114002093,68.49764321907267,221.13109629866236,50.586366348211854,1700.3366154754758,965.3017460519741,Minor,E00,0,10,4,172
M013,2024-06-21 11:00:00,69.80545968571482,0.39473856503573634,92.29449689968,38.625446738762285,213.91662082789765,47.368632274555566,1647.1458654666642,1709.9344652910033,Major,E01,1,11,4,172
M019,2024-06-21 12:00:00,77.06742515829887,0.22843505212967305,94.30126018642478,56.4709755931487,214.15811070254446,,1460.712007715505,1354.4154237556975,Critical,E00,0,12,4,172
M022,2024-06-21 13:00:00,73.71123555819455,0.2945229928694885,95.56957922671181,48.35093674998028,211.68808690184878,48.22871609583804,1473.1540325901167,1362.939529209932,None,E00,0,13,4,172
M005,2024-06-21 14:00:00,68.11790026829124,0.44725415845635375,103.23738683939376,49.59589230419488,227.58637566298802,39.48308177624715,1691.191301494152,1425.6588548558643,Major,E02,1,14,4,172
M012,2024-06-21 15:00:00,72.22633738009343,0.6405868977927721,100.55506964910226,41.99349290607502,229.51777277915335,39.825482707479125,1652.7881110120686,816.4278360791633,None,E02,1,15,4,172
M004,2024-06-21 16:00:00,74.29901413593716,0.4336284725539921,91.23875136069735,41.36741397188523,220.20747651652485,39.743569664798834,1616.7288230211561,,Minor,E00,1,16,4,172
M007,2024-06-21 17:00:00,82.30942344870829,0.42258603871756656,99.77642388960943,63.33586068194271,215.7067381592139,63.370596807355774,1637.3029495626306,1388.6935292381509,Minor,E00,1,17,4,172
M011,2024-06-21 18:00:00,76.71794200974948,0.38674819596799315,90.85198874167124,56.165520837458786,206.45543948519048,53.24499203009534,1369.4973712739666,,Major,E01,1,18,4,172
M022,2024-06-21 19:00:00,79.28734113572366,0.29067519630028804,105.14845892000784,39.00382849678741,226.3634494733746,54.76685641934701,1524.6356760218473,1042.5468246573244,Critical,E00,1,19,4,172
M022,2024-06-21 20:00:00,68.33635562220222,0.4196621858240231,106.61522319097925,32.44948631172686,214.58754344672565,50.09008773983105,1407.5547958037932,1180.7655207080197,None,E00,1,20,4,172
M010,2024-06-21 21:00:00,68.85490256246999,,99.8084212916051,37.98631519943202,211.06191462051552,54.05025707189073,1366.4124560032367,743.9421575762639,None,E02,0,21,4,172
M009,2024-06-21 22:00:00,,0.2652590384402102,102.17322722394209,56.77794324060942,220.2341073720337,59.4067675302505,1519.6665298421954,1445.6626659894862,Minor,E00,1,22,4,172
M014,2024-06-21 23:00:00,71.13856412017101,0.2608529472193057,114.01699288531528,59.1443012959969,217.32699447093052,53.262555335586455,1450.3388898499356,625.8661391326258,None,E00,0,23,4,172
M023,2024-06-22 00:00:00,65.95185025318266,0.4183005852551115,98.73917606086304,51.659323224191176,,63.122640212206846,1480.0500437752426,873.4963015974444,Minor,E00,0,0,5,173
M025,2024-06-22 01:00:00,79.59560175934091,,92.44593639959288,25.598748825498994,208.95423519516294,49.702516760724265,1439.9957906238835,1472.714010723067,Major,E04,1,1,5,173
M006,2024-06-22 02:00:00,77.30010982655276,,104.63356188750232,54.04534896634457,222.69234538214235,54.79130046913572,,1316.1025606125668,Minor,E01,1,2,5,173
M005,2024-06-22 03:00:00,70.16593283219096,0.3489217244064521,,60.64293844323484,214.75446931559094,55.632105062787915,1703.6151711956172,1006.3398979944624,Major,E02,0,3,5,173
M018,2024-06-22 04:00:00,75.85026389408313,0.27119984211612425,98.31544829381646,47.08267854813644,224.08206859757104,42.54363881179361,1518.699183290546,515.0150597462267,,E01,1,4,5,173
M008,2024-06-22 05:00:00,73.33739497802303,0.3030488365787817,95.20807963133186,68.75763666722,221.1722504518138,50.34192772087638,1326.9367708757993,1181.5469253793474,None,E00,1,5,5,173
M005,2024-06-22 06:00:00,76.31896788558825,0.3065701655622583,94.38544133432904,29.148352129093308,228.3803357304232,35.268629554113886,1521.8365096114,947.9295023779935,Major,E00,1,6,5,173
M001,2024-06-22 07:00:00,63.93415725884622,0.25163099869422473,97.99929923484392,53.2176902453637,213.34283932813378,48.96100296549832,1682.566775679692,,Minor,E00,1,7,5,173
M011,2024-06-22 08:00:00,71.12603356081539,,107.19913060971265,32.757343698444004,221.86174262004008,47.76705944783551,1615.0472977602112,993.3503371373938,Minor,E00,0,8,5,173
M010,2024-06-22 09:00:00,71.65176883256522,0.2743085480522633,108.84535030659349,57.70250290156499,,47.288412327230596,1437.753308867227,499.7332539929718,None,E00,0,9,5,173
M015,2024-06-22 10:00:00,75.7418525976699,0.39043729402068944,107.40964690472536,52.35433026889233,214.9902601127745,46.73988877008482,1440.6351010583576,646.5072825789061,Major,E03,1,10,5,173
M006,2024-06-22 11:00:00,,0.3962679744776777,,66.61626980115274,229.01762604508897,54.09579402675105,1385.150932421425,1029.202187105319,None,,1,11,5,173
M018,2024-06-22 12:00:00,57.00041565550562,0.2594452614152077,97.93826750889875,50.996503088498685,206.6697784673495,42.913352250640955,1410.9295395043343,,Major,E00,0,12,5,173
M018,2024-06-22 13:00:00,65.50980169390247,0.3292357765026399,81.13740003680034,40.15192778327506,213.33647202416287,,1420.6936666881857,734.4451872141931,None,E00,1,13,5,173
M012,2024-06-22 14:00:00,71.63371208573456,0.4799241916921692,102.9412879462182,39.107157450947675,206.3704978309047,54.539849310757646,1323.807389943924,896.6059308530537,None,,1,14,5,173
M005,2024-06-22 15:00:00,72.38330535301999,0.2813465971625195,81.7653462019289,41.99787310784687,214.11300021340637,43.576275417134894,1446.7223868931362,1516.989396062374,None,E00,1,15,5,173
M013,2024-06-22 16:00:00,82.1024887357499,0.3798646472456546,84.6130617882159,38.871311505289775,218.76332755647582,55.17772892439321,1541.277429177025,,,E04,1,16,5,173
M017,2024-06-22 17:00:00,75.49647864394859,0.3573865353802019,98.70665875370442,61.16530765016743,226.65200575220987,57.95882375514486,1450.320361889795,1310.7659061473908,Critical,E00,0,17,5,173
M010,2024-06-22 18:00:00,72.48918167538893,0.4265021290488635,102.11661795704399,60.30765932114067,218.75767730203688,52.95293993915477,1526.0824072647983,1085.9852258489802,Minor,E01,1,18,5,173
M007,2024-06-22 19:00:00,71.80565233931138,0.37068267889501844,96.39132076936592,27.04119066069179,215.23701024889957,41.953549277248904,1694.631987254411,951.4342367012284,Minor,E01,0,19,5,173
M013,2024-06-22 20:00:00,78.62510029301816,0.31980931654533745,112.28424918875174,45.460321716991764,,67.89829601489653,1720.2798385030328,1415.6897279173143,None,E00,0,20,5,173
M009,2024-06-22 21:00:00,68.45933728705538,0.35467348850310193,103.69681326014805,45.74989820160175,210.2865708367332,55.115795324141764,1491.8487450266305,1073.452530356018,Minor,E00,0,21,5,173
M011,2024-06-22 22:00:00,71.15829727355641,0.3556958960767615,98.00473674563794,35.62445661839223,222.48164760409495,,1605.621860211311,1568.0509960775723,None,E00,1,22,5,173
M009,2024-06-22 23:00:00,65.46445127917019,0.3435813372402023,111.09047956145436,50.258999904886124,227.05163808947097,51.67292071298177,1480.0024326796404,1589.0736717255074,Minor,E02,0,23,5,173
M008,2024-06-23 00:00:00,80.51343629217182,0.2576621981273187,112.52090678051273,62.53021005393603,216.6462244463604,48.23745998804939,1441.4551262690445,1364.0308838843932,Critical,E01,1,0,6,174
M018,2024-06-23 01:00:00,74.35499362200969,0.4370162025318524,104.10046954779736,55.70170780743919,229.68811618259693,50.0514179902279,,1000.9516870316359,None,E00,0,1,6,174
M012,2024-06-23 02:00:00,67.75486022397632,0.4246503511505027,93.79793872194003,61.16482066730405,212.40066080736676,40.45026810497019,1510.393484707572,1031.8460365327378,Major,E00,1,2,6,174
M012,2024-06-23 03:00:00,71.31326993809016,0.27690676811910997,95.59783655182615,36.37838582957209,216.87567504957713,50.43461199775802,1630.125873854799,542.518990598931,Critical,E01,0,3,6,174
M017,2024-06-23 04:00:00,75.05790457923769,0.32894920574713726,88.4260902960533,45.438093273200025,217.55083536175465,43.34997790586752,1347.0696109214393,1178.937771946206,Critical,E00,1,4,6,174
M010,2024-06-23 05:00:00,70.49568652366635,0.33424400314520486,99.6606649615959,,232.2353103064354,47.20368442238019,1465.5487632535069,1166.5232344369963,Major,,1,5,6,174
M003,2024-06-23 06:00:00,68.7931762697244,0.2690436839650292,,47.8731608469668,221.06927301440763,53.09955189838577,1459.7590103026416,,Major,E01,1,6,6,174
M022,2024-06-23 07:00:00,68.07435788409401,0.21932426125664126,97.36740184642785,48.953410909286966,205.61253768593852,46.18693890667034,1529.6254656659917,2145.661627286493,None,E03,1,7,6,174
M002,2024-06-23 08:00:00,74.03377139544669,0.30305851436613646,102.08480242444129,56.518056064810885,227.6132344420721,47.676625757354024,1531.5318833066292,1422.4987280307091,Minor,E03,1,8,6,174
M015,2024-06-23 09:00:00,69.8516743247359,0.32505183618241656,84.13033086396848,60.76190224616347,234.7674206130231,56.56185324509375,1564.468269411065,863.8217347212837,Minor,E01,0,9,6,174
M007,2024-06-23 10:00:00,69.27745359142352,0.24911366666451865,,53.26772596734914,218.00207422318914,42.89122293762635,1727.6378683241578,2021.6767856887127,None,E03,1,10,6,174
M006,2024-06-23 11:00:00,63.98362946966756,0.3623884434859835,95.9452155613174,34.67796164590943,212.82334139963027,,1395.5405033779844,1001.580382993995,None,E00,1,11,6,174
M002,2024-06-23 12:00:00,72.46584345916301,0.43139994123214376,,28.773927428109385,226.9140593174753,39.96328413220701,1388.945703850696,1532.1356151937177,None,E00,1,12,6,174
M023,2024-06-23 13:00:00,70.91265936724855,0.40894813023156873,96.04887360209514,51.240240368463965,235.7141170937406,,1529.6838656526731,1235.0530357933592,None,E00,1,13,6,174
M011,2024-06-23 14:00:00,70.07010990814821,0.3411320042788897,97.83585654890898,63.00625330633455,226.78985403162335,51.03299383584126,1674.3268247402502,1015.2965808017728,Minor,E01,0,14,6,174
M009,2024-06-23 15:00:00,73.19262406493232,0.2211711812435162,94.35050243099553,44.70249747518109,207.01594917229917,55.11571094804741,1324.5146429345807,1065.223377366809,Major,E02,1,15,6,174
M019,2024-06-23 16:00:00,76.48801357641538,0.4000991638461333,88.40480126553099,26.671277254403773,226.03745452297932,43.5506627758177,1539.7646833124516,1774.6606820112515,Minor,E03,1,16,6,174
M001,2024-06-23 17:00:00,76.20939283164282,0.36024745183451906,95.72199378086641,70.01707148049618,223.23365910221614,54.87849824462499,1475.8393694671972,1550.4920283676329,Minor,E00,0,17,6,174
M015,2024-06-23 18:00:00,75.31637100539858,0.3797045776452614,98.29465180055756,50.872854601937334,212.36295741248617,50.84172233748302,1602.5145803870219,1151.0380480247002,Minor,E00,0,18,6,174
M013,2024-06-23 19:00:00,70.55597832818567,0.48552719602117594,97.51687917115001,47.05369819258952,230.31054276759437,38.93917859934819,1575.3828133848474,379.87038768356865,None,E00,0,19,6,174
M014,2024-06-23 20:00:00,68.59800998435254,0.2922631859328542,100.89436735037162,30.984346187923475,223.50680919023324,51.39648294028559,1505.8220174178286,1321.7711564878596,,E01,1,20,6,174
M004,2024-06-23 21:00:00,65.73650615206537,0.14876288468145699,103.35115656380158,45.19459467474543,230.51966874052746,59.55485781889998,,701.410022839849,None,E01,1,21,6,174
M024,2024-06-23 22:00:00,68.44106095597151,0.276258179553317,105.45380981517336,53.24260994634663,211.508190799089,34.862918825619275,1421.006633564356,,,E01,1,22,6,174
M006,2024-06-23 23:00:00,72.11790057081942,0.38402315477874743,94.93159331590887,51.03624864664256,223.1902219549202,66.04164386601124,1596.0269152697433,914.378429167888,Major,E00,1,23,6,174
M017,2024-06-24 00:00:00,67.2822832700851,0.3518848131223628,,36.841354462170806,212.83924198609324,45.115854033484354,,956.2287764834059,Minor,E00,1,0,0,175
M019,2024-06-24 01:00:00,72.57634283470466,0.26490547092809225,110.17277092582886,44.315216604510006,,36.80715505658523,1512.0192610889646,944.7661687246828,None,E00,1,1,0,175
M009,2024-06-24 02:00:00,66.20725993252881,0.2506197831776498,103.0835673248887,37.60791957555881,231.81780360203913,51.107388543812206,1451.0456745840547,1608.2059613310507,Critical,E00,0,2,0,175
M004,2024-06-24 03:00:00,62.03404866595787,0.3251773688927823,92.36270119060849,64.96993899475672,208.58865814696583,,1482.5817510870634,493.4929546777899,None,E00,1,3,0,175
M008,2024-06-24 04:00:00,76.91643672518877,0.2627733731082736,,55.73848774363335,209.04799070629986,47.75653256815328,1594.7647963050576,1495.1047589418088,None,E02,1,4,0,175
M021,2024-06-24 05:00:00,69.15351242780493,0.38644433927781674,108.54395786614499,38.7079815768043,227.64379741230053,52.49279414877639,1494.9760844493771,1336.9203093830013,Minor,E02,1,5,0,175
M023,2024-06-24 06:00:00,66.97779808065665,,113.83341220191514,30.978364093739568,219.8870178005644,66.9578943089965,1356.0427815520577,1170.945846608443,Minor,E01,1,6,0,175
M024,2024-06-24 07:00:00,65.43691715221537,0.30610174809678015,102.00488220926185,48.33378098677514,229.3701058092204,51.645231194544394,1614.252573948284,1020.7806290811216,Critical,E00,0,7,0,175
